996.781929,1282.005602,5.000000,5.000000
967.484708,1354.193027,5.000000,5.000000
941.547463,1427.396065,5.000000,5.000000
918.995349,1501.482562,5.000000,5.000000
899.853521,1576.320364,5.000000,5.000000
884.147134,1651.777316,5.000000,5.000000
871.901343,1727.721263,5.000000,5.000000
863.141303,1804.020052,5.000000,5.000000
857.892168,1880.541528,5.000000,5.000000
856.179094,1957.153536,5.000000,5.000000
858.027235,2033.723922,5.000000,5.000000
863.461747,2110.120532,5.000000,5.000000
872.507784,2186.211211,5.000000,5.000000
885.190502,2261.863805,5.000000,5.000000
901.535054,2336.946159,5.000000,5.000000
921.566596,2411.326119,5.000000,5.000000
945.289605,2484.868868,5.000000,5.000000
972.610564,2557.426971,5.000000,5.000000
1003.406962,2628.849259,5.000000,5.000000
1037.556282,2698.984562,5.000000,5.000000
1074.936009,2767.681711,5.000000,5.000000
1115.423625,2834.789538,5.000000,5.000000
1158.896615,2900.156872,5.000000,5.000000
1205.232462,2963.632544,5.000000,5.000000
1254.308651,3025.065384,5.000000,5.000000
1306.002663,3084.304224,5.000000,5.000000
1360.191985,3141.197895,5.000000,5.000000
1416.754098,3195.595226,5.000000,5.000000
1475.566487,3247.345048,5.000000,5.000000
1536.506635,3296.296192,5.000000,5.000000
1599.452026,3342.297489,5.000000,5.000000
1664.280144,3385.197768,5.000000,5.000000
1730.868472,3424.845862,5.000000,5.000000
1799.094495,3461.090601,5.000000,5.000000
1868.835695,3493.780814,5.000000,5.000000
1939.969557,3522.765333,5.000000,5.000000
2012.373663,3547.973881,5.000000,5.000000
2085.926109,3569.760870,5.000000,5.000000
2160.505163,3588.619602,5.000000,5.000000
2235.989092,3605.043457,5.000000,5.000000
2312.256161,3619.525815,5.000000,5.000000
2389.184638,3632.560056,5.000000,5.000000
2466.653565,3644.634393,5.000000,5.000000
2544.574593,3656.020093,5.000000,5.000000
2622.903174,3666.696968,5.000000,5.000000
2701.597841,3676.624353,5.000000,5.000000
2780.617126,3685.761580,5.000000,5.000000
2859.919560,3694.067983,5.000000,5.000000
2939.463675,3701.502895,5.000000,5.000000
3019.208003,3708.025649,5.000000,5.000000
3099.111077,3713.595578,5.000000,5.000000
3179.131427,3718.172017,5.000000,5.000000
3259.227585,3721.714298,5.000000,5.000000
3339.358085,3724.181754,5.000000,5.000000
3419.481456,3725.533720,5.000000,5.000000
3499.556232,3725.729527,5.000000,5.000000
3579.540944,3724.728510,5.000000,5.000000
3659.394123,3722.490002,5.000000,5.000000
3739.074303,3718.973336,5.000000,5.000000
3818.540014,3714.137846,5.000000,5.000000
3897.749788,3707.942864,5.000000,5.000000
3976.662157,3700.347724,5.000000,5.000000
4055.235654,3691.311760,5.000000,5.000000
4133.428809,3680.794304,5.000000,5.000000
4211.200156,3668.754691,5.000000,5.000000
4288.508225,3655.152252,5.000000,5.000000
4365.311548,3639.946323,5.000000,5.000000
4441.568658,3623.096235,5.000000,5.000000
4517.238086,3604.561323,5.000000,5.000000
4592.254802,3584.201602,5.000000,5.000000
4666.439019,3561.393373,5.000000,5.000000
4739.584318,3535.448541,5.000000,5.000000
4811.539814,3506.235421,5.000000,5.000000
4882.177546,3473.851921,5.000000,5.000000
4951.369623,3438.396670,5.000000,5.000000
5018.988154,3399.968294,5.000000,5.000000
5084.905248,3358.665421,5.000000,5.000000
5148.993014,3314.586681,5.000000,5.000000
5211.123561,3267.830699,5.000000,5.000000
5271.168998,3218.496104,5.000000,5.000000
5329.001435,3166.681524,5.000000,5.000000
5384.492980,3112.485587,5.000000,5.000000
5437.515742,3056.006921,5.000000,5.000000
5487.941832,2997.344152,5.000000,5.000000
5535.643357,2936.595910,5.000000,5.000000
5580.492427,2873.860822,5.000000,5.000000
5622.361151,2809.237516,5.000000,5.000000
5661.121638,2742.824619,5.000000,5.000000
5696.645997,2674.720760,5.000000,5.000000
5728.806444,2605.024621,5.000000,5.000000
5757.507553,2533.851789,5.000000,5.000000
5782.731729,2461.358503,5.000000,5.000000
5804.472840,2387.706989,5.000000,5.000000
5822.724752,2313.059473,5.000000,5.000000
5837.481331,2237.578181,5.000000,5.000000
5848.736445,2161.425340,5.000000,5.000000
5856.483960,2084.763174,5.000000,5.000000
5860.717743,2007.753912,5.000000,5.000000
5861.431660,1930.559778,5.000000,5.000000
5858.619578,1853.342998,5.000000,5.000000
5852.275364,1776.265799,5.000000,5.000000
5842.392885,1699.490408,5.000000,5.000000
