615.438748,662.315638,5.000000,5.000000
607.400873,655.885553,5.000000,5.000000
601.560304,655.569017,5.000000,5.000000
597.527453,660.410242,5.000000,5.000000
594.912734,669.453438,5.000000,5.000000
593.326560,681.742819,5.000000,5.000000
592.379343,696.322595,5.000000,5.000000
591.681496,712.236978,5.000000,5.000000
590.843432,728.530181,5.000000,5.000000
589.475565,744.246414,5.000000,5.000000
587.188306,758.429890,5.000000,5.000000
583.592069,770.124820,5.000000,5.000000
578.297268,778.375417,5.000000,5.000000
570.914314,782.225891,5.000000,5.000000
561.135760,780.921221,5.000000,5.000000
550.396781,777.989078,5.000000,5.000000
540.183616,777.632937,5.000000,5.000000
530.292699,780.394814,5.000000,5.000000
520.303061,785.440729,5.000000,5.000000
510.744994,791.766975,5.000000,5.000000
505.307839,799.919173,5.000000,5.000000
506.285377,810.115011,5.000000,5.000000
509.314061,820.536588,5.000000,5.000000
509.891827,830.452245,5.000000,5.000000
506.995734,840.280058,5.000000,5.000000
502.093829,850.013531,5.000000,5.000000
496.765955,859.620191,5.000000,5.000000
491.726725,868.984457,5.000000,5.000000
486.173959,877.847268,5.000000,5.000000
479.618254,886.093570,5.000000,5.000000
472.253131,893.840091,5.000000,5.000000
464.326108,901.221887,5.000000,5.000000
456.084701,908.374014,5.000000,5.000000
447.768513,915.415250,5.000000,5.000000
439.161225,921.526722,5.000000,5.000000
429.383773,924.549386,5.000000,5.000000
418.702612,925.489360,5.000000,5.000000
408.083019,926.816192,5.000000,5.000000
397.646522,928.196175,5.000000,5.000000
387.467709,929.142587,5.000000,5.000000
382.044859,923.800924,5.000000,5.000000
372.523580,919.018681,5.000000,5.000000
362.806687,918.328884,5.000000,5.000000
352.453697,918.078370,5.000000,5.000000
341.277661,915.543253,5.000000,5.000000
331.842293,915.591661,5.000000,5.000000
327.848529,923.085366,5.000000,5.000000
331.938816,933.773187,5.000000,5.000000
334.506454,942.193600,5.000000,5.000000
324.376071,945.850878,5.000000,5.000000
314.701677,948.720945,5.000000,5.000000
304.041076,947.611459,5.000000,5.000000
297.273014,940.411457,5.000000,5.000000
295.568682,929.033984,5.000000,5.000000
292.924345,919.135487,5.000000,5.000000
289.362751,910.009749,5.000000,5.000000
286.070076,899.802586,5.000000,5.000000
284.876188,888.606522,5.000000,5.000000
289.063498,880.915500,5.000000,5.000000
299.568284,879.538455,5.000000,5.000000
310.869719,881.273854,5.000000,5.000000
320.990841,884.013733,5.000000,5.000000
330.742033,886.916746,5.000000,5.000000
340.959359,889.159058,5.000000,5.000000
