239.541205,723.563707,5.000000,5.000000
261.818903,747.181681,5.000000,5.000000
281.623001,748.256673,5.000000,5.000000
300.038643,734.011596,5.000000,5.000000
318.150974,711.669369,5.000000,5.000000
337.045137,688.452905,5.000000,5.000000
357.806275,671.585104,5.000000,5.000000
381.106347,665.899238,5.000000,5.000000
406.061501,667.230561,5.000000,5.000000
431.508145,669.742936,5.000000,5.000000
457.031480,671.466937,5.000000,5.000000
482.600925,672.417232,5.000000,5.000000
508.189038,672.624679,5.000000,5.000000
533.768375,672.120139,5.000000,5.000000
559.311493,670.934472,5.000000,5.000000
584.790947,669.098539,5.000000,5.000000
610.179455,666.643474,5.000000,5.000000
635.463801,663.624872,5.000000,5.000000
660.655678,660.141609,5.000000,5.000000
685.769326,656.296998,5.000000,5.000000
710.818986,652.194349,5.000000,5.000000
735.818899,647.936971,5.000000,5.000000
760.783307,643.628176,5.000000,5.000000
785.726450,639.371274,5.000000,5.000000
810.662569,635.269576,5.000000,5.000000
835.605905,631.426391,5.000000,5.000000
860.570700,627.945031,5.000000,5.000000
885.593161,624.884270,5.000000,5.000000
910.903686,621.909199,5.000000,5.000000
936.833930,618.479619,5.000000,5.000000
963.437559,614.542078,5.000000,5.000000
988.268555,614.422101,5.000000,5.000000
1007.562438,624.754915,5.000000,5.000000
1019.671013,648.207496,5.000000,5.000000
1031.952042,670.565936,5.000000,5.000000
1052.279103,676.719460,5.000000,5.000000
1077.825848,672.014673,5.000000,5.000000
1103.554007,666.075009,5.000000,5.000000
1128.803271,660.284909,5.000000,5.000000
1153.658727,654.626005,5.000000,5.000000
1178.205466,649.079925,5.000000,5.000000
1202.528577,643.628300,5.000000,5.000000
1226.713148,638.252759,5.000000,5.000000
1250.844270,632.934934,5.000000,5.000000
1275.006951,627.656460,5.000000,5.000000
1299.258969,622.401541,5.000000,5.000000
1323.591340,617.160666,5.000000,5.000000
1347.985036,611.925270,5.000000,5.000000
1372.421029,606.686789,5.000000,5.000000
1396.880290,601.436659,5.000000,5.000000
1421.343790,596.166314,5.000000,5.000000
1445.792502,590.867190,5.000000,5.000000
1470.207397,585.530723,5.000000,5.000000
